record_id,source_dataset,offer_group_id,offer_text,master_itemcode,master_itemname,pair_label,pair_label_status,target_action_id,target_action,resolution_scope,use_for_binary_pair_training,use_for_router_training,label_confidence,label_provenance,model_bucket,audit_status,error_type,severity,audit_reason,retailer,price_text,product_class_offer,product_class_master,variant_offer,variant_master,offer_weights_g,master_weights_g,protein_match,family_match,sub_brand_match,spice_match,size_match,word_similarity,character_similarity,token_similarity,recommended_split,split_group,notes,occurrence_count,needs_human_label
REAL_004625,REAL_CLICKFLYER_AUDIT,REAL_77_1,Al Kabeer Beef Burger Jumbo Charcol Grill/ Chicken Burger Jumbo 1kg,CKKB100B,CHARGRILLED JUMBO CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu Hypermarkets,SAR 22.95,"beef_burger, chicken_burger",chicken_burger,,,1000.0,,,,,,,,,,train,al kabeer beef burger jumbo charcol grill chicken burger jumbo 1kg,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_004637,REAL_CLICKFLYER_AUDIT,REAL_78_12,Al Kabeer Chicken Burgers 24's 1200GM,CKKB24,24 CHICKEN BURGERS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Confirmed,LIKELY_CORRECT,none,Low,,Hyper Panda,SAR 19.95,chicken_burger,chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer chicken burgers 24 s 1200gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,5,1
REAL_004641,REAL_CLICKFLYER_AUDIT,REAL_78_16,AL KABEER 24 BEEF BURGERS 1200G OR CHICKEN,CKKB24,24 CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Confirmed,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Target class chicken_burger conflicts with offer class beef_burger | Conflicting class occurs inside a mixed/assorted or OCR-ambiguous listing; human label required | Assorted/alternative product listing is not a clean one-SKU label,Carrefour Hyper,SAR 19.95,beef_burger,chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer 24 beef burgers 1200g or chicken,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_004642,REAL_CLICKFLYER_AUDIT,REAL_78_17,Al Kabeer 24 Chicken Burgers (1200g),CKKB24,24 CHICKEN BURGERS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Confirmed,LIKELY_CORRECT,none,Low,,Hyper Panda,SAR 25.95,chicken_burger,chicken_burger,,,1200.0,,,,,,,,,,test,al kabeer 24 chicken burgers 1200g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_004644,REAL_CLICKFLYER_AUDIT,REAL_78_19,Assorted (Chicken Burgers 1200g/Beef Burgers 1200gm),CKKB24,24 CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Confirmed,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,AL AIN CO-OP,SAR 23.25,"beef_burger, chicken_burger",chicken_burger,,,1200.0,,,,,,,,,,test,assorted chicken burgers 1200g beef burgers 1200gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_004645,REAL_CLICKFLYER_AUDIT,REAL_78_20,Al Kabeer Frozen Chicken Burgers 1200 gm,CKKB24,24 CHICKEN BURGERS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Confirmed,LIKELY_CORRECT,none,Low,,Nahda Hyper Market,SAR 33,chicken_burger,chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer frozen chicken burgers 1200 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_004646,REAL_CLICKFLYER_AUDIT,REAL_78_21,Al Kabeer Chicken / Beef Burgers 24's (1200g),CKKB24,24 CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Confirmed,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 22.95,"beef_burger, chicken_burger",chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer chicken beef burgers 24 s 1200g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_004652,REAL_CLICKFLYER_AUDIT,REAL_78_27,Al Kabeer Chicken / Beef Burgers 24's (1200gm),CKKB24,24 CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Confirmed,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 28.95,"beef_burger, chicken_burger",chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer chicken beef burgers 24 s 1200gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_004639,REAL_CLICKFLYER_AUDIT,REAL_78_14,Al Kabeer Assorted (Chicken Burgers 1200g/Beef Burgers 1200g),CKKB24,24 CHICKEN BURGERS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Confirmed,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,AL AIN CO-OP,SAR 22.5,"beef_burger, chicken_burger",chicken_burger,,,1200.0,,,,,,,,,,train,al kabeer assorted chicken burgers 1200g beef burgers 1200g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,4,1
REAL_007170,REAL_CLICKFLYER_AUDIT,REAL_92_414,Al Kabeer CHICKEN NUGGETS REGULAR / KRAZEE 750 gm,CKNAD,CHICKEN NUGGETS 750 GMS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Confirmed,LIKELY_CORRECT,none,Low,,Farm,SAR 18.95,chicken_nuggets,chicken_nuggets,,,750.0,750.0,,,,,,,,,train,al kabeer chicken nuggets regular krazee 750 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,13,1
REAL_005001,REAL_CLICKFLYER_AUDIT,REAL_78_276,AL KABEEER CHICKEN BURGER 1200 gm 24S,CKKB24,24 CHICKEN BURGERS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,Carrefour Hyper,SAR 26.99,chicken_burger,chicken_burger,,,1200.0,,,,,,,,,,train,al kabeeer chicken burger 1200 gm 24s,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005012,REAL_CLICKFLYER_AUDIT,REAL_82_1,"AL KABEER CHICKEN BURGER, 400 GRAMS",CKKB8,8 CHICKEN BURGERS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,Tamimi Markets,SAR 10.95,chicken_burger,chicken_burger,,,400.0,,,,,,,,,,train,al kabeer chicken burger 400 grams,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_005326,REAL_CLICKFLYER_AUDIT,REAL_84_86,Al kbeer Chicken Meat Balls 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Ramez,SAR 11.25,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kbeer chicken meat balls 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005321,REAL_CLICKFLYER_AUDIT,REAL_84_81,Al Kabeer Chicken Meat Balls 20 pcs 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Ramez,SAR 10.95,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat balls 20 pcs 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,10,1
REAL_005319,REAL_CLICKFLYER_AUDIT,REAL_84_79,Alkabeer Chicken Balls 300 gm,CKMB,CHICKEN MEAT BALLS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,"Strong lexical overlap: balls, chicken",Hala Markets,SAR 10.95,,"chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,alkabeer chicken balls 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005318,REAL_CLICKFLYER_AUDIT,REAL_84_78,Al Kabeer Chicken Meat Balls 20 pcs 300Gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Ramez,SAR 11.5,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat balls 20 pcs 300gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,3,1
REAL_005315,REAL_CLICKFLYER_AUDIT,REAL_84_75,Al Kabeer Chicken Meat Balls 300 Gm 20 Pcs,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Ramez,SAR 11.25,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat balls 300 gm 20 pcs,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,3,1
REAL_005314,REAL_CLICKFLYER_AUDIT,REAL_84_74,Al Kabeer Chicken Meat / Arabic Kofta 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,"Target class chicken_meatballs, meatballs conflicts with offer class arabic_kofta, chicken_kofta | Conflicting class occurs inside a mixed/assorted or OCR-ambiguous listing; human label required | Offer contains multiple product classes or an assorted/combo listing",Matajer AlSaudia,SAR 11.5,"arabic_kofta, chicken_kofta","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,validation,al kabeer chicken meat arabic kofta 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005307,REAL_CLICKFLYER_AUDIT,REAL_84_67,"AL KABEER CHICKEN SEEKH KABAB, TANDOORI, MEAT BALL OR CHEESE STICKS 240 - 320 gm",CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Tamimi Markets,SAR 11.95,"chicken_cheese_sticks, chicken_meatballs, chicken_seekh_kebab, chicken_sticks, meatballs, mozzarella_sticks","chicken_meatballs, meatballs",,,320.0,,,,,,,,,,train,al kabeer chicken seekh kabab tandoori meat ball or cheese sticks 240 320 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005302,REAL_CLICKFLYER_AUDIT,REAL_84_62,Al Kabeer Chicken Meat Balls 20 pcs,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Ramez,SAR 11.75,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,,,,,,,,,,,train,al kabeer chicken meat balls 20 pcs,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_005300,REAL_CLICKFLYER_AUDIT,REAL_84_60,Al Kabeer Arabic Kofta/Meat Balls 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Lulu Hypermarkets,SAR 12.5,"arabic_kofta, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer arabic kofta meat balls 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,3,1
REAL_005299,REAL_CLICKFLYER_AUDIT,REAL_84_59,al kabeer meat balls asst. 300gm,CKMB,CHICKEN MEAT BALLS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,Sharjah Coop,SAR 6.95,meatballs,"chicken_meatballs, meatballs",,,300.0,,,,,,,,,,test,al kabeer meat balls asst 300gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005296,REAL_CLICKFLYER_AUDIT,REAL_84_56,Al Kabeer Chicken Meatballs 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Bindawood,SAR 11.5,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meatballs 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005292,REAL_CLICKFLYER_AUDIT,REAL_84_52,Al Kabeer Chicken Meat Balls / Arabic Kofta (300 gm),CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 12.95,"arabic_kofta, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,test,al kabeer chicken meat balls arabic kofta 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005284,REAL_CLICKFLYER_AUDIT,REAL_84_44,Al Kabeer Ch.Meat Ball 300 gm,CKMB,CHICKEN MEAT BALLS,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,Lulu Hypermarkets,SAR 8.95,meatballs,"chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer ch meat ball 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005282,REAL_CLICKFLYER_AUDIT,REAL_84_42,Al Kabeer Chicken Meat Balls 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Tamimi Markets,SAR 8.95,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,test,al kabeer chicken meat balls 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,23,1
REAL_005327,REAL_CLICKFLYER_AUDIT,REAL_84_87,Al Kabeer - Arabic Beef Meat Balls/Chicken Kofta 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Bindawood,SAR 14.99,"arabic_kofta, beef_meatballs, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer arabic beef meat balls chicken kofta 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005279,REAL_CLICKFLYER_AUDIT,REAL_84_39,Al Kabeer Chicken Meat Balls 300g,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Danube,SAR 8.95,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat balls 300g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005274,REAL_CLICKFLYER_AUDIT,REAL_84_34,Al Kabeer Chicken Meat Ball 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu Hypermarkets,SAR 8.95,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat ball 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,12,1
REAL_005265,REAL_CLICKFLYER_AUDIT,REAL_84_25,Al Kabeer Chicken Meat Ball 300gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu Hypermarkets,SAR 8.95,"chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat ball 300gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,3,1
REAL_005262,REAL_CLICKFLYER_AUDIT,REAL_84_22,Al Kabeer Chicken Meat Balls / Arabic Kofta (300g),CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 10.95,"arabic_kofta, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer chicken meat balls arabic kofta 300g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005260,REAL_CLICKFLYER_AUDIT,REAL_84_20,AL Kabeer Beef Meat Ball 300gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu Hypermarkets,SAR 8.95,"beef_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer beef meat ball 300gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005256,REAL_CLICKFLYER_AUDIT,REAL_84_16,Al Kabeer  Meat Balls / Chicken &Arabic Kofta 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Danube,SAR 8.95,"arabic_kofta, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer meat balls chicken arabic kofta 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_005255,REAL_CLICKFLYER_AUDIT,REAL_84_15,Al Kabeer Arabic / Chicken Kofta / Beef Meat Balls 300 gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Bindawood,SAR 8.95,"arabic_kofta, beef_meatballs, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer arabic chicken kofta beef meat balls 300 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_005252,REAL_CLICKFLYER_AUDIT,REAL_84_12,Alkabeer Meat Balls / Chicken & Arabic Kofta 300g,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Danube,SAR 10.5,"arabic_kofta, chicken_kofta, chicken_meatballs, meatballs","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,alkabeer meat balls chicken arabic kofta 300g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,4,1
REAL_005251,REAL_CLICKFLYER_AUDIT,REAL_84_11,Al Kabeer - Arabic / Chicken Kofta Beef Meot Bolls 300gm,CKMB,CHICKEN MEAT BALLS,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,"Target class chicken_meatballs, meatballs conflicts with offer class arabic_kofta, chicken_kofta | Conflicting class occurs inside a mixed/assorted or OCR-ambiguous listing; human label required | Offer contains multiple product classes or an assorted/combo listing",Bindawood,SAR 10.5,"arabic_kofta, chicken_kofta","chicken_meatballs, meatballs",,,300.0,,,,,,,,,,train,al kabeer arabic chicken kofta beef meot bolls 300gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
