dump_row_id,offerid,offer_name,brand_name,dump_product,dump_variant,dump_segment,dump_packsize,candidate_rank,master_itemcode,master_itemname,master_item_spec,master_category,match_score,token_set_score,wratio_score,size_status,top1_margin,label,label_source
15631,34910190,Al Kabeer Chicken Burgers 840 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,4,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,64.56,85.33,81.07,conflict,,0,auto_high_confidence
15631,34910190,Al Kabeer Chicken Burgers 840 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,840 gm,5,CKKBJ,JUMBO BREADED CHICKEN BURGER 100G BULK,1000 GM X 6 PKTS,BURGERS,64.56,85.33,81.07,conflict,,0,auto_high_confidence
15673,34932542,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
15673,34932542,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
15673,34932542,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
15673,34932542,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
15673,34932542,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
15697,35068687,Al Kabeer chicken burger breaded Regular/Spicy/chicken burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,93.07,88.42,exact,27.4,1,auto_high_confidence
15697,35068687,Al Kabeer chicken burger breaded Regular/Spicy/chicken burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,72.6,48.65,85.5,,,0,auto_high_confidence
15697,35068687,Al Kabeer chicken burger breaded Regular/Spicy/chicken burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.08,35.71,85.5,,,0,auto_high_confidence
15697,35068687,Al Kabeer chicken burger breaded Regular/Spicy/chicken burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,59.68,63.16,85.5,conflict,,0,auto_high_confidence
15697,35068687,Al Kabeer chicken burger breaded Regular/Spicy/chicken burger 8 pcs 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBO24,24 BEEF BURGERS,1.2 Kgs x 8 Pkts,BURGERS,59.45,62.5,85.5,conflict,,0,auto_high_confidence
15708,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
15708,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
15708,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
15708,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
15708,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
15709,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,20.88,1,auto_high_confidence
15709,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.19,44.63,85.5,,,0,auto_high_confidence
15709,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.77,37.7,85.5,,,0,auto_high_confidence
15709,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,55.08,50.0,85.5,conflict,,0,auto_high_confidence
15709,35113517,ALKABEER CHICKEN / BEEF KIBBEH 400 gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.24,47.62,85.5,conflict,,0,auto_high_confidence
15720,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,91.5,68.35,85.5,exact,14.99,1,auto_high_confidence
15720,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,76.51,45.52,85.5,close,,0,auto_high_confidence
15720,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCSAKA,CHEESE SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,59.52,62.69,85.5,conflict,,0,auto_high_confidence
15720,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,53.35,45.07,85.5,conflict,,0,auto_high_confidence
15720,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,50.73,37.59,85.5,conflict,,0,auto_high_confidence
15721,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,91.5,68.35,85.5,exact,15.22,1,auto_high_confidence
15721,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,76.28,44.87,85.5,close,,0,auto_high_confidence
15721,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCSAKA,CHEESE SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,59.52,62.69,85.5,conflict,,0,auto_high_confidence
15721,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,52.67,43.14,85.5,conflict,,0,auto_high_confidence
15721,35119174,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS 240 gm",Al Kabeer,Samosa-Frozen,No Variant,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,50.7,37.5,85.5,conflict,,0,auto_high_confidence
15753,35123316,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
15753,35123316,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
15753,35123316,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
15753,35123316,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
15753,35123316,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
15760,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
15760,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
15760,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
15760,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
15760,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
15761,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.26,1,auto_high_confidence
15761,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,70.82,43.55,85.5,,,0,auto_high_confidence
15761,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.45,36.8,85.5,,,0,auto_high_confidence
15761,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.62,48.7,85.5,conflict,,0,auto_high_confidence
15761,35127510,Al Kabeer Chicken / Beef Kibbeh 400gm,Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.43,48.15,85.5,conflict,,0,auto_high_confidence
15785,35136251,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
15785,35136251,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.03,41.3,85.5,exact,,0,auto_high_confidence
15785,35136251,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,56.83,55.0,85.5,conflict,,0,auto_high_confidence
15785,35136251,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.74,54.76,85.5,conflict,,0,auto_high_confidence
15785,35136251,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,55.76,51.95,85.5,conflict,,0,auto_high_confidence
15828,35155797,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,89.68,63.16,85.5,exact,20.69,1,auto_high_confidence
15828,35155797,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.99,38.33,85.5,,,0,auto_high_confidence
15828,35155797,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,68.52,36.97,85.5,,,0,auto_high_confidence
15828,35155797,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,BTS,BEEF TOPSIDE ALK,20 KGS,MEAT-INDIAN-TRD,52.41,42.37,85.5,conflict,,0,auto_high_confidence
15828,35155797,Al Kabeer Chicken Kibbeh 400gm,Al Kabeer,Chicken Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,52.21,41.82,85.5,conflict,,0,auto_high_confidence
15839,35210661,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,1,CKZFNS,ZING CHICKEN FILLET NON-SPICY,8 X 750 GMS,FILLETS,92.62,83.33,79.17,exact,38.72,1,auto_high_confidence
15839,35210661,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,2,CKSK,SHISH KEBAB,600 Gms x 12 Pkts,KEBAB,53.91,46.67,85.5,conflict,,0,auto_high_confidence
15839,35210661,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,3,VVGP9,GREEN PEAS 900,900 gm x 10 Pkts,TRADING-VEG,53.13,44.44,85.5,conflict,,0,auto_high_confidence
15839,35210661,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,4,VVGP,GREEN PEAS,400 gm x 20 Pkts,TRADING-VEG,51.12,38.71,85.5,conflict,,0,auto_high_confidence
15839,35210661,Al Kabeer Zing Chicken Fillet Non Spicy 750 gm,Al Kabeer,Chicken Strips-Frozen,Spicy,Zing,750 gm,5,CFB,BEEF FRANKS,454 Gms x 20 Pkts,SAUSAGES,50.7,37.5,85.5,conflict,,0,auto_high_confidence
15899,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Other-Veg,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,91.5,68.35,85.5,exact,15.57,1,auto_high_confidence
15899,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Other-Veg,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,75.93,43.87,85.5,close,,0,auto_high_confidence
15899,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Other-Veg,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCSAKA,CHEESE SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,59.52,62.69,85.5,conflict,,0,auto_high_confidence
15899,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Other-Veg,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,53.23,44.74,85.5,conflict,,0,auto_high_confidence
15899,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Other-Veg,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,50.79,37.76,85.5,conflict,,0,auto_high_confidence
15901,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,1,CCSAK,12 CHEESE SAMOSAS,240 Gms x 20 Pkts,SAMOSA,91.5,68.35,85.5,exact,14.99,1,auto_high_confidence
15901,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,2,CCMS,MOZZERELLA CHEESE STICKS,250 GMS X24 PKTS,STICKS & FINGERS,76.51,45.52,85.5,close,,0,auto_high_confidence
15901,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,3,CCSAKA,CHEESE SAMOSAS BULK,1.2 Kgs x 4 Pkts,SAMOSA,59.52,62.69,85.5,conflict,,0,auto_high_confidence
15901,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,4,CCMSA,MOZZARELLA CHEESE STICKS,1000G X 5 Pkts,STICKS & FINGERS,53.35,45.07,85.5,conflict,,0,auto_high_confidence
15901,35388117,"AL KABEER CHEESE OR MUTTON SAMOSAS, OR CHEESE SPRING ROLLS, 240 gm",Al Kabeer,Samosa-Frozen,Mutton,"Frozen Pizzas, Wraps, Sandwiches",240 gm,5,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,50.73,37.59,85.5,conflict,,0,auto_high_confidence
15903,35388408,"AL KABEER BEEF OR CHICKEN KIBBEH, 400gm",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,1,CBK,BEEF KIBBEH 400,400 Gms x 12 Pkts,KOFTA-KIBBEH-FELAFEL,92.08,70.0,85.5,exact,21.07,1,auto_high_confidence
15903,35388408,"AL KABEER BEEF OR CHICKEN KIBBEH, 400gm",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,2,BC40,BEEF CUBES,2 lb x 20 Pkts,MEAT-INDIAN-TRD,71.01,44.09,85.5,,,0,auto_high_confidence
15903,35388408,"AL KABEER BEEF OR CHICKEN KIBBEH, 400gm",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,3,BVL3,VEAL LEGS 3.6,Asstd. Wt.,MEAT-INDIAN-TRD,68.7,37.5,85.5,,,0,auto_high_confidence
15903,35388408,"AL KABEER BEEF OR CHICKEN KIBBEH, 400gm",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,4,CBBOT,TAYEBAT BEEF BURGERS ONION BULK,1 Kgs x 9 Pkts,BURGERS,54.78,49.15,85.5,conflict,,0,auto_high_confidence
15903,35388408,"AL KABEER BEEF OR CHICKEN KIBBEH, 400gm",Al Kabeer,Beef Kibbeh-Frozen,No Variant,Frozen Kofta / Kibbeh & Meat Balls,400 gm,5,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,54.6,48.65,85.5,conflict,,0,auto_high_confidence
15940,35402191,Al Kabeer Breaded Chicken Burgers Spicy 8's (400 gm),Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,99.77,90.72,86.19,exact,43.4,1,auto_high_confidence
15940,35402191,Al Kabeer Breaded Chicken Burgers Spicy 8's (400 gm),Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CBBAGPR,AK PRO BEEF BURGER 24,1.392 kg x 6 Pkts,BURGERS,56.37,53.7,85.5,conflict,,0,auto_high_confidence
15940,35402191,Al Kabeer Breaded Chicken Burgers Spicy 8's (400 gm),Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,3,CBBUR,BEEF BURGERS 56 g.,840 g. x 9,BURGERS,56.24,53.33,85.5,conflict,,0,auto_high_confidence
15940,35402191,Al Kabeer Breaded Chicken Burgers Spicy 8's (400 gm),Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,4,CBBO,4 BEEF BURGERS,200 Gms x 30 Pkt,BURGERS,56.19,53.19,85.5,conflict,,0,auto_high_confidence
15940,35402191,Al Kabeer Breaded Chicken Burgers Spicy 8's (400 gm),Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,5,CBBOA,BEEF BURGERS BULK,2 Kgs x 5 Pkts,BURGERS,56.08,52.87,85.5,conflict,,0,auto_high_confidence
15966,35412944,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,1,CKBBS,8 BREADED CHICKEN BURGER HOT & SPICY,400 gm x 12 Pkts,BURGERS,100.0,91.14,86.58,exact,17.97,1,auto_high_confidence
15966,35412944,Al Kabeer Breaded Chicken Burgers 400 gm,Al Kabeer,Chicken Burger-Frozen,Breaded,Frozen Burger,400 gm,2,CFBJ,JUMBO HOTDOGS,400 Gms x 20 Pkts,SAUSAGES,82.03,41.3,85.5,exact,,0,auto_high_confidence
